,name,line
2502,Sheldon, What kind of sick?
2503,Penny," Oh, the flu I guess."
2504,Sheldon," I don't need you to guess, I need you to know, now when did the symptoms first appear?"
2505,Penny, Maybe Friday.
2506,Sheldon," Friday, was that morning or afternoon?"
2507,Penny, I... I don't...
2508,Sheldon," Think woman, who blew their nose and when?"
2509,Leonard," Sheldon, relax, she doesn't have any symptoms, I'm sure she's not contagious."
2510,Sheldon," Oh please, if influenza was only contagious after symptoms appear it would have died out thousands of years ago. Somewhere between tool using and cave painting, homo habilus would have figured out to kill the guy with the runny nose."
2511,Leonard," Penny, you'll have to excuse Sheldon, he's a bit of a germophobe."
2512,Penny," Oh, it's okay, I understand."
2513,Sheldon," Thanks for your consideration, now please leave."
2514,Leonard, You'd better go before he starts spraying you with Lysol.
2515,Penny," Okay, well, thank you for getting my mail."
2516,Leonard, No problem. Welcome home.
2517,Sheldon, What?
2518,Leonard, What the hell are you doing?
2519,Sheldon, I'm making petrie dishes to grow throat cultures.
2520,Leonard, With lime jello?
2521,Sheldon," I need a growth medium, and someone polished off the apricot yoghurt. Here, swab my throat."
2522,Leonard, I don't think so.
2523,Sheldon, Leonard! If I'm going to get ahead of this thing I need to find out what's growing in my throat.
2524,Leonard," Sheldon, you are not sick. This is, but you are not."
2525,Sheldon, We have no idea what pathogen Typhoid Penny has introduced into our environment. And having never been to Nebraska I'm fairly certain that I have no cornhusking antibodies.
2526,Leonard," Sheldon, don't you think you're overreacting?"
2527,Sheldon," When I'm lying comatose in a hospital relying on inferior minds to cure me, these jello cultures and my accompanying notes will give them a fighting chance."
2528,Leonard, I'm going back to bed.
2529,Sheldon, Wait.  Put this in the bathroom.
2530,Leonard, What for?
2531,Sheldon, I need to measure my fluid intake and output to make sure my kidneys aren't shutting down.
2532,Leonard, I mix pancake batter in this!
2533,Sheldon," No, that measuring cup has always been for urine."
2534,Leonard," You had time to make a label for everything in this apartment, including the label maker, but you didn't have ten seconds to make one that said urine cup?"
2535,Sheldon, It's right here on the bottom.
2536,Leonard, Huh. I guess I owe the Betty Crocker company a letter of apology.
2537,Sheldon," Oh, dear God.  Leonard! Leonard, I'm sick!"
2538,Sheldon, Leonard! Leonard I'm sick!
2539,Sheldon," Leonard! Leonard! Leonard. Leonard, my comforter fell down, and my sinuses hurt when I bend over. Leonard?  Ow!"
2540,Leonard, Hey.
2541,Sheldon," Leonard, where are you?"
2542,Leonard, I'm at work.
2543,Sheldon, At six-thirty in the morning?
2544,Leonard, Yes.
2545,Sheldon, On Sunday?
2546,Leonard, Yes.
2547,Sheldon, Why?
2548,Leonard, They asked me to come in.
2549,Sheldon," Well, I didn't hear the phone ring."
2550,Leonard, They texted me.
2551,Sheldon," Well, as I predicted, I am sick. My fever has been tracking up exponentially since 2am, and I am producing sputum at an alarming rate."
2552,Leonard, No kidding?
2553,Sheldon," No. Not only that, it has shifted from clear to milky green."
2554,Leonard," Alright, well, get some rest and drink plenty of fluids."
2555,Sheldon, What else would I drink? Gasses? Solids? Ionised plasma?
2556,Leonard, Drink whatever you want.
2557,Sheldon, I want soup.
2558,Leonard, Then make soup.
2559,Sheldon, We don't have soup.
2560,Leonard," I'm at work, Sheldon."
2561,Sheldon, Is that a dog?
2562,Leonard," Yes,"
2563,Sheldon, In the lab?
2564,Leonard," Yes, they're training dogs to operate the centrifuge for when they need dogs to operate the centrifuge for blind scientists, I have to go."
2565,Howard's Mother," Howard, it's the phone."
2566,Howard," I know it's the phone, Ma, I hear the phone."
2567,Howard's Mother, Well who's calling at this ungodly hour?
2568,Howard, I don't know.
2569,Howard's Mother, Well ask them why they're calling at this ungodly hour.
2570,Howard, How can I ask them when I'm talking to you!  Hello.
2571,Leonard," Howard, it's Leonard, code Milky Green."
2572,Howard," Dear Lord, not Milky Green!"
2573,Leonard," Affirmative, with fever."
2574,Howard's Mother, Who's on the phone.
2575,Howard, It's Leonard.
2576,Howard's Mother, Why is he calling.
2577,Howard, Sheldon's sick.
2578,Howard's Mother, Were you playing with him?
2579,Howard," For God's sake, Ma, I'm twenty six years old."
2580,Howard's Mother, Excuse me Mr Grown-up. Whadda-ya want for breakfast.
2581,Howard, Chocolate milk and eggoes please!
2582,Leonard," Howard, listen to me."
2583,Howard," Hang on, call waiting."
2584,Leonard," No, don't, don't...."
2585,Howard, Hello.
2586,Sheldon," Howard, I'm sick."
2587,Howard," Howard's sleeping, this is his mother. Why are you calling at this ungodly hour?"
2588,Sheldon, I need soup.
2589,Howard, Then call your own mother.  It was Sheldon.
2590,Leonard, I tried to stop you.
2591,Howard," It's my own fault, I forgot the protocol we put in place after the great ear infection of '06."
2592,Leonard," You call Koothrappali, we need to find a place to lay low for the next eighteen to twenty four hours."
2593,Howard," Stand by. Ma, can my friends come over?"
2594,Howard's Mother, I just had the carpets steamed.
2595,Howard, That's a negatory. But there's a Planet of the Apes marathon at the New Art today.
2596,Leonard," Five movies, two hours apiece. It's a start."
2597,Waitress, Homeless crazy guy at table eighteen.
2598,Penny," No, just crazy. Sheldon, what are you doing here?"
2599,Sheldon," I'm sick, thank you very much."
2600,Penny," How could you have gotten it from me, I'm not sick."
2601,Sheldon, You're a carrier. All these people here are doomed. You're doomed!
2602,Penny," Shhh! Sheldon, what do you want."
2603,Sheldon, I want soup.
2604,Penny, Why didn't you just....  Why didn't you just have soup at home.
2605,Sheldon," Penny, I have an IQ of 187, don't you imagine that if there were a way for me to have had soup at home I would have thought of it?"
2606,Penny, You can have soup delivered.
2607,Sheldon," I did not think of that. Clearly febrile delirium is setting in, please bring me some soup while I still understand what a spoon is for."
2608,Penny," Okay, what kind of soup do you want."
2609,Sheldon," Well, my mother used to make me this split pea with little frankfurter slices and these home made croutons."
2610,Penny, We have Chicken Tortilla and Potato Leek.
2611,Sheldon, Can I get any of those with little frankfurter slices and home made croutons?
2612,Penny, No.
2613,Sheldon, Then surprise me.  Would you call that moss green or forest green?
2614,Howard," Look at this, everyone went chimp."
2615,Raj," Well I'd like to point out, I voted for orang-utan, but you shouted me down. ."
2616,Leonard," Oh, hi Penny!"
2617,Penny," Hey, where are you?"
2618,Leonard, I'm... uh... at work.
2619,Penny, You sound funny.
2620,Leonard, I'm... uh... in a... I'm in a radiation suit. What's up?
2621,Penny," Yeah, well I'm at work too, and you'll never guess who's here infecting my entire station."
2622,Leonard, Sheldon's at the Cheesecake Factory.  Just tell him to go home.
2623,Penny," He won't leave, he says he's afraid he'll pass out on the bus and someone will harvest his organs."
2624,Leonard," He's paranoid, and he's established a nest."
2625,Penny, Can you please come get him?
2626,Leonard," Uh, yeah, I'd be... I'd be happy to Penny.  Oh my God there's a breech in the radiation unit  The whole city is in jeopardy, oh my God, Professor Googenfeil is melting, gotta go, bye!  I feel really guilty."
2627,Raj, You did what you had to do.
2628,Howard, Take your stinking paws off my popcorn you damn dirty ape.
2629,Sheldon, Thanks for bringing me home.
2630,Penny," Oh, it's okay, I didn't really need to work today, it's not like I have rent or car payments or anything."
2631,Sheldon, Good. Good.
2632,Penny," Okay, well, you feel better."
2633,Sheldon," Wait, where are you going?"
2634,Penny," Um, home, to write some bad cheques."
2635,Sheldon, You're going to leave me?
2636,Penny," Sheldon, you are a grown man, haven't you ever been sick before?"
2637,Sheldon," Well, of course, but, not by myself."
2638,Penny," Really, never?"
2639,Sheldon," Well, once. When I was fifteen, and spending the summer at the Heidelberg Institute in Germany."
2640,Penny, Studying abroad?
2641,Sheldon," No, visiting professor. Anyway, the local cuisine was a little more sausage-based than I'm used to, and the result was an internal blitzkrieg with my lower intestine playing the part of Czechoslovakia."
2642,Penny, And there was no-one there to take care of you?
2643,Sheldon," No. No, my mum had to fly back to Texas to help my dad because the house had slipped off the cinderblocks again."
2644,Penny, Again?
2645,Sheldon," It was tornado season. And it was an aluminium house. Anyway, the housekeeper in the faculty residence didn't speak any English, when I finally managed to convince her I was sick, she said “Möchtest Du eine Darmspülung?”"
2646,Penny, What does that mean?
2647,Sheldon," Based on what happened next, I assume it means “would you like an enema?”"
2648,Penny," Okay, sweetie, I'll take care of you, what do you need?"
2649,Sheldon," Well, my mom used to give me sponge baths."
2650,Penny," Okay, ground rules, no sponge baths, and definitely no enemas."
2651,Sheldon, Agreed.
2652,Raj," Here we go, ten and a half hours of apey goodness."
2653,Leonard," Oh dammit, my glasses. Okay, I'm blind here guys, can you help me find them?"
2654,Howard, Sorry.  Found ‘em.
2655,Leonard, Oh great.
2656,Howard," Sorry, don't you have a spare."
2657,Leonard," Yeah, at home."
2658,Raj," Well if you leave now, you can be back before the gorillas rip the crap out of Charlton Heston."
2659,Howard," Unless Sheldon's there, in which case you'll be trapped forever in his whiny hyper neurotic snot-web."
2660,Leonard," Hi, Penny. I was wondering, is Sheldon still at the restaurant? Okay, that was very nice of you. Okay, gotta go, got kind of a full blown Chernobyl thing here, gotta go, bye.  He's home, I'm screwed. Ten and a half hours of apey blurriness."
2661,Raj, How about Lasic?
2662,Leonard, You want me to get eye surgery?
2663,Raj," Would you rather go back to the apartment and deal with Sheldon, or have a stranger carve out your corneas with a laser beam?"
