,name,line
4640,Eliza,What comes to mind when you ask that ?
4641,Sheldon, I was not aware of that.
4642,Eliza,Perhaps I already know you were not aware of that .
4643,Leonard, Well now you are.
4644,Eliza,Do you sometimes wish you were ?
4645,Sheldon," Oh, alright. Leonard."
4646,Eliza,Do you feel strongly about discussing such things ?
4647,Leonard, Yes.
4648,Eliza,You seem to be quite positive.
4649,Sheldon," When we played chess earlier, you were terrific and I can't wait to play you again. Goodnight."
4650,Eliza,Have you asked such questions before ?
4651,Sheldon,"  Leonard,  Leonard,  Leonard,  Leonard, ....."
4652,Eliza,I'm not sure I understand you fully.
4653,Leonard, Oooaw. This would be so much easier if I were a violent sociopath.  What?
4654,Eliza,Do you wish that you was a violent sociopath ?
4655,Sheldon," I was analysing our lie, and I believe we're in danger of Penny seeing through the ruse."
4656,Eliza,Were you really ?
4657,Leonard, How?
4658,Eliza,Please go on.
4659,Sheldon," Simple. If she were to log on to www.socalphysicsgroup.org/activities/other, click on upcoming events, scroll down to seminars, download the pdf schedule, and look for the seminar on molecular positronium, well then, bippidy-boppidy-boo, our pants are metaphorically on fire."
4660,Eliza,What do you know about she was to log on to www ?
4661,Sheldon," Well, sir, my trousers will not be igniting today."
4662,Eliza,Is it important that your trousers will not be igniting today ?
4663,Sheldon,"  Penny,  Penny,  Penny,  Good morning."
4664,Eliza,But your trousers will not be igniting today .
4665,Penny, Do you have any idea what time it is?
4666,Eliza,We were discussing you -- not me.
4667,Sheldon," Of course I do. My watch is linked to the atomic clock in Boulder, Colorado. It's accurate to one tenth of a second. But as I'm saying this it occurs to me that once again your question may have been rhetorical."
4668,Eliza,Your watch is linked to the atomic clock in Boulder ?
4669,Penny, What do you want?
4670,Eliza,Have you asked anyone else ?
4671,Sheldon, Remember how Leonard told you we couldn't come to your performance because we were attending a symposium on molecular positronium?
4672,Eliza,Why do you ask ?
4673,Penny, I remember symposium.
4674,Eliza,What else do you recollect ?
4675,Sheldon," Yes, well, he lied."
4676,Eliza,You are sure.
4677,Penny," Wait, what?"
4678,Eliza,Does that have anything to do with the fact that your watch is linked to the atomic clock in Boulder ?
4679,Sheldon," He lied, and I'm feeling very uncomfortable about it."
4680,Eliza,Do you believe it is normal to be feeling very uncomfortable about it ?
4681,Penny, Well imagine how I'm feeling.
4682,Eliza,Does that question interest you ?
4683,Sheldon, Hungry? Tired? I'm sorry this really isn't my strong suit.
4684,Eliza,Why do you say your strong suit ?
4685,Leonard," You told her I lied, why would you tell her I lied?"
4686,Eliza,"Oh, I tell her you lied? ?"
4687,Sheldon, To help you.
4688,Eliza,You're not really talking about me -- are you ?
4689,Leonard," I'm sorry, I'm not seeing the help."
4690,Eliza,Do you enjoy being not seeing the help ?
4691,Sheldon," She was going to see through your lie eventually, so I told her that you were lying to protect me."
4692,Eliza,Are you worried about someone else's lie eventually ?
4693,Leonard," Oh, I'm getting a bad feeling."
4694,Eliza,Is it because you are getting a bad feeling that you came to me ?
4695,Sheldon," Hunger? Indigestion, I'm sorry I'm really not very good at this. Anyway, Penny now believes that on Friday night, we're going to participate in my cousin Leopold's drug intervention."
4696,Eliza,Does that suggest anything else which belongs to you ?
4697,Leonard, Your cousin Leopold?
4698,Eliza,"Really, my cousin Leopold? ?"
4699,Sheldon," Yea, who most people call Leo, but he also answers to Lee, remember that, it's important."
4700,Eliza,Lets discuss further why your strong suit .
4701,Leonard, What's important?
4702,Eliza,Earlier you said your cousin Leopold's drug intervention .
4703,Sheldon," Details, Leonard, the success or failure of our deceitful enterprise turns on details."
4704,Eliza,What does that suggest to you ?
4705,Leonard, Do you have a cousin Leopold.
4706,Eliza,What are your feelings now ?
4707,Sheldon," No, I made him up. I think you'd call him Lee."
4708,Eliza,Why not ?
4709,Leonard," I don't get it, I already told her a lie, why replace it with a different lie?"
4710,Eliza,Does that trouble you ?
4711,Sheldon," Well, first of all, your lie was laughably transparent, where mine is exquisitely convoluted. While you were sleeping I was weaving an un-unravelable web."
4712,Eliza,Why do you tell me you were weaving an un-unravelable web now ?
4713,Leonard, Un-unravelable?
4714,Eliza,Do you feel strongly about discussing such things ?
4715,Sheldon," Yes, if she googles Leopold Houston she'll find a facebook page, an online blog depicting his descent into drug use, and a desperate yet hopeful listing on e-harmony.com."
4716,Eliza,"Really, if she googles Leopold Houston she'll find a facebook page ?"
4717,Leonard," Okay, why would I go to a drug intervention for your cousing."
4718,Eliza,What is it you really wanted to know ?
4719,Sheldon," Ah, because it's in Long Beach, and I don't drive."
4720,Eliza,What other reasons might there be ?
4721,Leonard, We're going to Long Beach?
4722,Eliza,I'm not sure I understand you fully.
4723,Sheldon," No, of course not, there's no cousin Leo, there's no intervention, focus Leonard."
4724,Eliza,Why 'no' ?
4725,Leonard," Oh, come on!"
4726,Eliza,Please go on.
4727,Sheldon," We just leave the house on Friday night, and we return in the wee hours emotionally wrung out from the work of convincing Leo to go back into rehab."
4728,Eliza,What does that suggest to you ?
4729,Leonard, So he goes back into rehab?
4730,Eliza,Do you feel strongly about discussing such things ?
4731,Sheldon," Yes, but, he can relapse if Penny ever invites us to go hear her sing again."
4732,Eliza,Do you think its likely that Penny ever invites us to go hear her sing again ?
4733,Leonard, You still told her I lied.
4734,Eliza,We were discussing you -- not me.
4735,Sheldon," For a noble purpose, to spare me the social embarrassment of having a drug-addled first cousin, which I'm assuming is embarrassing, yes?"
4736,Eliza,How long have you been assuming is embarrassing ?
4737,Leonard, I don't know. How am I supposed to remember all of this.
4738,Eliza,Don't you really know ?
4739,Sheldon," That's the best part, you don't have to, see I told Penny that you would be embarrassed, if you knew that she found out that you had lied, so she's agreed to operate as if the original lie was still in force."
4740,Eliza,Do you wish that the original lie was still in force ?
4741,Leonard," So she's expecting me to lie about going to a symposium in Pasadena, when in actuality we're pretending to go to a drug intervention in Long Beach?"
4742,Eliza,Are such questions much on your mind ?
4743,Sheldon, Un-unravelable.
4744,Eliza,I'm not sure I understand you fully.
4745,Leonard," Oh hey Penny, wow, look at you, all ready for your showcase, you look great."
4746,Eliza,"Oh, I look great ?"
4747,Penny, Thanks. I just wanted to come by and wish you guys luck with your symposium.
4748,Eliza,You're not really talking about me -- are you ?
4749,Leonard," Oh, well, thankyou."
4750,Eliza,Please go on.
4751,Penny," You know, I got to tell you, a lot of friends would let their friend go alone, but that's not who you are, you are the kind of guy who stands by a friend when... when he has a symposium to go to."
4752,Eliza,Perhaps you would like to be the kind of guy who stands by a friend what .
4753,Leonard, I don't know what to say.
4754,Eliza,Why don't you know what to say ?
4755,Penny," It's okay, Leonard"
4756,Eliza,What does that suggest to you ?
4757,Leonard," Oh, okay, alright, good."
4758,Eliza,Do you feel strongly about discussing such things ?
4759,Howard," Oh boy, group hug."
4760,Eliza,I'm not sure I understand you fully.
4761,Penny, Uh-huh!
4762,Eliza,Please go on.
4763,Howard, Uh-huh?
4764,Eliza,What does that suggest to you ?
4765,Penny, Uh-huh!
4766,Eliza,Do you feel strongly about discussing such things ?
4767,Howard, Okay. So what's up?
4768,Eliza,I'm not sure I understand you fully.
4769,Sheldon," Well, uh, Penny is on her way to perform in a one night showcase production of Rent, which we are unable to attend because we are going to a symposium on molecular positronium, given by Dr Emile Farminfarmian."
4770,Eliza,What if they were not going to a symposium on molecular positronium ?
4771,Howard," Wait a minute, Farminfarmian is speaking and you're Bogarding the symposium."
4772,Eliza,What makes you think I am Bogarding the symposium ?
4773,Leonard," Howard, I'm sorry... we're... we're"
4774,Eliza,Do you believe it is normal to be sorry ?
4775,Howard," No, no, you're quark-blocking us."
4776,Eliza,Are you saying no just to be negative?
4777,Leonard, I don't know what to say.
4778,Eliza,Do you wish to be able to know what to say ?
4779,Howard, Wow.
4780,Eliza,Please go on.
4781,Leonard," Howard, listen..."
4782,Eliza,What does that suggest to you ?
4783,Howard," No, it's okay, it's your Millenium Falcon, you and Chewbacca do whatever you want to do. Me and Princess Leia here will find some other way to spend the evening."
4784,Eliza,You are being a bit negative.
4785,Penny," Howard, wait. Sheldon, I think we should tell them."
4786,Eliza,That's quite interesting.
4787,Sheldon," Okay, sure. I don't see a problem with that."
4788,Eliza,Does that trouble you ?
4789,Penny," There's no symposium, Leonard lied to me, isn't that right Leonard."
4790,Eliza,Why not ?
4791,Leonard, Well... I don't know what to say.
4792,Eliza,Don't you really know what to say ?
4793,Penny," It's okay, I do, look, Leonard is helping Sheldon through a family crisis, he made up the whole story about the symposium with Dr Farmin..farm...ian"
4794,Eliza,You say It's okay ?
4795,Sheldon, Good for you.
4796,Eliza,What are your feelings now ?
4797,Penny," Hah, yeah! Because he didn't want Sheldon to be embarrassed, and there is nothing to be embarrassed okay, every family in America has a relative holed up in a garage somewhere huffing paint thinner."
4798,Eliza,Is that the real reason ?
4799,Howard," No, I'm lost too, I think she skipped a step."
4800,Eliza,Why 'no' ?
4801,Penny," No, look, Sheldon's cousin Leo escaped rehab, and he's in a Motel 8 at Long Beach, the whole family's going out for an intervention. Leonard is driving Sheldon down there to help him through this because he's such a good man."
4802,Eliza,Are you saying no just to be negative?
4803,Leonard," Oh, another hug, thank you."
4804,Eliza,We were discussing you -- not me.
4805,Penny," Alright you guys, good luck."
4806,Eliza,"Oh, I guys ?"
4807,Leonard, Thanks Penny.
4808,Eliza,Do you feel strongly about discussing such things ?
4809,Howard," Yeah, uh, break a leg."
4810,Eliza,I'm not sure I understand you fully.
4811,Sheldon, Break a leg.
4812,Eliza,Please go on.
4813,Howard," So, road trip to Long Beach."
4814,Eliza,What does that suggest to you ?
4815,Leonard," No, we're not going to Long Beach."
4816,Eliza,You are being a bit negative.
4817,Raj, Why not?
4818,Eliza,What answer would please you most ?
4819,Leonard, Because Sheldon doesn't have a drug addicted cousin Leopold.
4820,Eliza,Don't any other reasons come to mind ?
4821,Raj," Oh, too bad. I've always wanted to go to Long Beach."
4822,Eliza,Can you think of a specific example ?
4823,Sheldon," It's a very nice community. The Queen Mary is docked there, once the largest ocean liner in the world, it's now a hotel and restaurant where they host a surprisingly gripping murder mystery dinner."
